tempo,rms_mean,spectral_centroid_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,instrument_label,start_sec,duration_sec
75.99954044,0.359956771,1527.498042,-143.8728333,197.8480682,-59.13140869,13.24760342,-9.219863892,11.82175159,-0.797018826,-32.44496155,-5.328127384,-10.23618603,1.678766131,-8.398784637,-4.308407784,8.123947144,-3.181289434,19.90698051,9.15213871,0.351766944,4.159189224,-14.68648338,0.445421189,0.820936263,0.283957154,0.165523067,0.124039017,0.148118272,0.074051499,0.106061071,0.252671421,0.12696977,0.090601757,0.133963898,Harmonium,0,3
224.6942935,0.372937262,1640.007969,-119.38797,191.5049591,-55.31148911,17.4910202,-17.07764626,15.24993801,1.048538446,-35.2462883,-1.966004014,-7.230630875,8.863492966,-0.180772707,1.031078935,11.9072113,-2.729924917,11.94823742,-9.136568069,-11.58545876,5.190950394,-9.00952816,0.125295728,0.110659808,0.128170758,0.404942334,0.587621987,0.203729331,0.129432589,0.07197547,0.12278977,0.075993501,0.115661278,0.217193335,Harmonium,0,3
90.66611842,0.416972697,1513.194054,-124.0707169,201.61203,-53.51726532,30.13781166,-9.731076241,9.565356255,1.828488827,-32.1430397,-1.471570611,-12.20785713,-2.458370209,-6.300894737,-6.487177372,4.168569088,-4.646812439,17.4507885,13.82422161,7.405628204,6.073186398,-10.46781349,0.624532938,0.627640307,0.200562075,0.151890457,0.107107833,0.088102378,0.046178792,0.105724983,0.1448327,0.052099075,0.053796783,0.197897598,Harmonium,0,3
80.74951172,0.365557313,1460.003276,-148.501297,198.1091919,-53.87639618,17.371418,-3.488673449,16.3016777,3.138963223,-28.78564644,-4.609134197,-13.63389301,-2.27482748,-6.252875805,0.978779793,13.38439751,0.801188409,21.06014252,11.39449215,1.701515317,3.301835537,-15.38913727,0.436266035,0.833070636,0.293017477,0.174245179,0.118886225,0.118090205,0.057655327,0.096922293,0.228228733,0.134282306,0.100591242,0.141965717,Harmonium,0,3
70.79409247,0.40534848,1528.571809,-124.7088852,198.2298584,-56.26965332,24.55627823,-11.99364948,10.04074192,0.378452718,-35.23353195,-4.040675163,-11.79170513,1.649760246,-4.453454971,-8.462530136,4.985393524,-3.706083059,14.69676018,9.104299545,2.707920551,5.508653164,-10.78836536,0.453675449,0.939699471,0.250785559,0.059866533,0.070960328,0.123621613,0.049744058,0.059907939,0.17150943,0.059636895,0.090195984,0.131335437,Harmonium,0,3
129.1992188,0.385718793,1476.971101,-130.4101105,202.0764618,-55.89064789,18.60465622,-8.989039421,8.221960068,-1.554605365,-31.24652863,-6.016645908,-13.15566349,0.333475828,-7.074008465,-7.965560913,2.329127789,-5.4031744,13.48814201,5.86492157,5.170588493,9.880156517,-6.156420708,0.616916478,0.642547607,0.15557918,0.056152552,0.091263555,0.133090287,0.069499396,0.103773139,0.203263387,0.170021743,0.14511548,0.232621625,Harmonium,0,3
132.5120192,0.380982578,1342.818055,-130.91008,200.9667358,-51.81775665,13.33613396,-9.884283066,7.045022964,11.17233849,-21.46538734,-6.398666859,-10.05779743,-0.001971742,-9.758810043,-16.48091698,-0.034513615,-8.136910439,-3.625313997,-2.858872414,-3.487432957,6.571654797,9.170568466,0.113031335,0.234766781,0.170064554,0.214136139,0.23584491,0.247521415,0.371808439,0.244046062,0.302835912,0.340400428,0.246101797,0.149383992,Harmonium,0,3
74.89809783,0.440285057,1375.438067,-124.5755005,199.5774231,-56.11491776,23.2497406,-6.586828232,9.01290226,10.69636154,-22.44553185,-10.65147686,-13.03566742,2.365260363,-14.18538857,-12.12120819,5.578224182,-11.40107155,0.236429214,-1.297194362,-0.097849727,14.34390354,14.88748074,0.035706863,0.038111296,0.024167808,0.063762344,0.065561824,0.046698749,0.040634908,0.175295681,0.674292624,0.701096177,0.256242633,0.042990662,Harmonium,0,3
79.50721154,0.367662162,1420.187489,-120.1278229,208.4394073,-60.94139862,39.35261154,-18.42652893,-0.959179997,13.20755196,-22.97249413,0.927043438,-7.580963135,4.601392269,-6.531412125,-16.52602196,1.079661846,-10.97621346,-4.39583683,-3.938951492,-4.499744415,2.008100748,0.279044002,0.431780219,0.448113769,0.232242361,0.361422002,0.523102522,0.320082575,0.103004284,0.222657815,0.275468677,0.07656046,0.136422902,0.377615601,Harmonium,0,3
112.3471467,0.461538136,1374.376911,-126.205246,198.4748383,-43.26940536,30.01508331,-3.396453857,6.661234856,4.088267326,-25.40226173,-4.122851372,-11.2904768,-3.079614878,-7.597651482,-5.93535614,5.036256313,-1.647193789,10.93619442,3.030676365,9.311390877,17.33297729,1.566032529,0.202258781,0.05877056,0.086901993,0.25976941,0.090465955,0.02041574,0.031302907,0.066043541,0.198963225,0.25165087,0.275994092,0.47189799,Harmonium,0,3
56.17357337,0.36809212,1370.613053,-139.6475677,200.9798737,-55.30600739,17.12392998,-5.178579807,9.60396862,8.601025581,-21.75966835,-6.265544891,-11.62186623,1.744478822,-9.080946922,-12.464715,2.560308456,-9.431770325,0.088611268,0.023974799,1.135560274,10.5565424,7.045435905,0.210044011,0.222528487,0.10664957,0.161270231,0.300934345,0.203706697,0.068939142,0.134540573,0.452014118,0.459226668,0.200721532,0.209568992,Harmonium,0,3
80.74951172,0.375692487,1325.505209,-133.1474762,202.830658,-49.92708206,16.1779213,-9.454891205,6.621247292,11.17405796,-21.14261055,-6.221754074,-10.51362705,0.734637976,-8.376646042,-15.77326107,1.000496268,-6.989528656,-2.61668849,-1.717608929,-3.140314817,6.720237255,9.701030731,0.125249967,0.234642357,0.167688832,0.232784823,0.237754196,0.273272812,0.373492211,0.248192593,0.333271086,0.324149638,0.213854909,0.146772087,Harmonium,0,3
80.74951172,0.374068439,1440.50991,-117.6669464,209.0307312,-63.9281044,39.05791473,-20.00490952,-0.819979191,11.64669895,-24.24029541,1.473470926,-7.455129147,5.73433733,-7.414851665,-17.81871605,0.797184885,-11.09410095,-4.279047966,-5.501362324,-4.818618774,2.922725439,1.0275141,0.421199381,0.452095985,0.22495088,0.350760669,0.519080341,0.318362385,0.099889778,0.217985123,0.286319435,0.077064998,0.130002081,0.365052283,Harmonium,0,3
89.10290948,0.475945324,1427.349927,-137.1035767,186.8381958,-53.21829605,19.69792175,-2.613844872,6.620268345,4.06654644,-25.44403839,-7.009619236,-12.26975727,-3.631703854,-5.079800606,-5.361487389,3.718208551,0.494129777,9.609529495,2.291430473,10.95589256,17.00379372,1.125393033,0.201085374,0.04978196,0.081760071,0.257398546,0.086927585,0.016495395,0.030130787,0.064005695,0.195633247,0.248890176,0.273392498,0.469936877,Harmonium,0,3
83.35433468,0.370742589,1437.527219,-118.7986374,208.7206421,-62.99559021,39.7570343,-18.94408798,-0.386484981,12.3454895,-23.50917244,1.902662635,-7.280567646,5.107759476,-7.478021622,-17.94898605,0.51367259,-11.00861359,-4.258067131,-4.888691425,-4.87926054,2.200528145,0.656486571,0.431254387,0.449871719,0.233257234,0.361064553,0.522122085,0.315740764,0.102046967,0.21575892,0.25140813,0.071470693,0.135651827,0.37554124,Harmonium,0,3
82.03125,0.412196875,1559.245648,-124.7283783,198.305603,-63.32053757,21.45191383,-8.234632492,13.56114864,3.620073795,-31.50828934,-2.937188864,-13.24026489,-2.180880785,-3.796241522,-2.506518126,8.33163929,-0.001663267,18.22771263,12.00585079,5.530015469,3.655750036,-11.71073627,0.66060549,0.593113601,0.180533603,0.167301133,0.103441775,0.078145862,0.051127803,0.110519394,0.125755653,0.047665395,0.069055803,0.233465239,Harmonium,0,3
89.10290948,0.460564882,1408.098238,-125.9799423,194.7248077,-51.66176224,23.18639946,-2.891411066,8.69408989,5.208825111,-24.94056892,-5.864061832,-13.02280617,-3.103878736,-5.943814754,-5.530266762,4.148447037,-1.139745116,9.920615196,2.262504339,10.07372379,16.63927078,0.796057999,0.206412449,0.060387492,0.085486703,0.256586552,0.089688174,0.023113409,0.034093238,0.067293495,0.201050401,0.253584474,0.274499923,0.468425095,Harmonium,0,3
224.6942935,0.372996032,1528.699216,-124.7289734,195.9689789,-41.00660706,27.8895092,-13.12194061,15.06965351,0.84663254,-34.99034119,-1.891008615,-10.28223419,2.583888769,-2.379863024,3.899674654,16.59054565,0.438837945,13.78322029,-5.69455862,-9.219230652,7.148217678,-5.923327446,0.118684202,0.137972936,0.140055507,0.412676066,0.591870785,0.190310389,0.120152988,0.06211713,0.103232168,0.051470801,0.108312838,0.231448114,Harmonium,0,3
143.5546875,0.380267888,1332.674593,-136.7453308,210.7002411,-42.59643555,25.79916382,-1.977241635,12.43677044,4.014306545,-26.10163116,-3.808385134,-12.06716061,-0.594287753,-5.792320251,-6.890534401,4.359887123,-1.432707191,15.89850521,10.3862772,7.663106441,8.75703907,-7.336713314,0.610798955,0.674828947,0.163961381,0.041076049,0.065343119,0.083782881,0.047584161,0.093976289,0.193173885,0.155340329,0.110672995,0.219548255,Harmonium,0,3
129.1992188,0.388941407,1374.054171,-133.1862335,208.2264709,-43.97476196,26.61654282,-3.811894178,10.69079399,3.286515474,-27.52946281,-3.382978916,-11.61358929,-0.776781499,-5.204974651,-7.0726161,3.062613726,-2.852671385,16.35868835,11.6198473,8.021431923,9.104392052,-7.891908646,0.596858799,0.678340852,0.167663619,0.039062306,0.066963516,0.085302763,0.04961852,0.104733974,0.215085015,0.155961782,0.101993591,0.200945824,Harmonium,0,3
83.35433468,0.40312627,1494.507762,-126.400322,200.5139923,-51.90637207,28.08937836,-9.344429016,10.87813091,1.429234505,-33.53009033,-2.182464361,-11.23324203,0.818775833,-4.583023071,-9.314785004,4.507007599,-2.619742393,16.07120705,10.35910892,2.775410652,5.580866814,-10.26597118,0.468640178,0.948764503,0.259162575,0.06281998,0.07482598,0.126524925,0.050244946,0.061101258,0.167506337,0.055889606,0.060682129,0.125273243,Harmonium,0,3
84.72079918,0.431991637,1457.656813,-118.3722382,194.5856323,-54.07908249,27.68412018,-14.14187241,1.598016381,9.062332153,-23.15181923,-5.333804131,-9.184873581,3.037166357,-14.08738232,-18.7792263,-1.352848053,-13.00816441,0.528523922,-1.543473721,-0.816772461,12.89801502,10.82879829,0.067618109,0.04313435,0.057617933,0.146904007,0.216725007,0.125347465,0.062366892,0.114019118,0.433517367,0.605359256,0.299569458,0.158118874,Harmonium,0,3
80.74951172,0.370777816,1556.322913,-124.0576553,195.6621857,-38.65342331,28.36121559,-17.66735077,9.242258072,-1.237766266,-34.1608429,1.035170794,-5.957543373,5.462830067,-3.385084391,-1.050223112,10.918293,-3.629107237,11.42315292,-6.853164673,-8.899256706,7.63220787,-6.501814365,0.113788806,0.112223029,0.130677089,0.402291864,0.596365392,0.216072425,0.127979681,0.065977395,0.126096323,0.058120474,0.104425661,0.218488321,Harmonium,0,3
224.6942935,0.372198194,1509.582884,-126.8026352,197.894104,-34.04562378,31.15687752,-15.33841324,12.04566479,0.612449646,-34.15309143,0.275928617,-7.582240582,3.657474041,-2.63877511,1.499700904,13.3473177,-2.072352886,13.40094471,-3.795008183,-8.322480202,6.397600174,-6.390652657,0.106694862,0.136248827,0.134428278,0.40005216,0.588829935,0.194988832,0.117025256,0.065600954,0.127780691,0.055958319,0.103170507,0.211850211,Harmonium,0,3
107.6660156,0.368125111,1369.713232,-139.7704926,200.9812317,-55.27553558,17.14938736,-5.057097912,9.545916557,8.617463112,-21.7966156,-6.318296909,-11.46849918,1.694912195,-9.098865509,-12.35591602,2.553972244,-9.432988167,0.003031727,-0.001557928,1.082677364,10.51517296,7.223549843,0.209899053,0.222214475,0.10666623,0.161274806,0.301050693,0.20407638,0.068957552,0.134543076,0.452351868,0.459408432,0.200859368,0.209427878,Harmonium,0,3
129.1992188,0.383328944,1495.49461,-134.4173126,198.0736542,-58.18284988,16.11424828,-5.893898964,11.4459343,0.269476354,-31.64865303,-7.636992931,-11.95053768,2.628913403,-4.330886841,-6.847231865,3.470658779,-2.194496155,14.72992802,6.670554161,5.567520142,9.406105995,-5.659451008,0.652363956,0.652285993,0.164971128,0.057979155,0.082670674,0.115183607,0.081520125,0.114006713,0.214306012,0.163513005,0.094874665,0.215543881,Harmonium,0,3
55.56955645,0.373242319,1352.685511,-139.1655426,200.6902466,-51.61954117,19.1751976,-5.618999958,8.723243713,9.38376236,-21.81960678,-6.782366276,-12.24742699,-0.189564362,-10.13676834,-12.7430582,2.596515894,-9.264251709,0.393692076,0.37517038,0.813163161,10.79251289,7.533871651,0.206406981,0.201883197,0.097588837,0.159812137,0.310661405,0.218008637,0.074120976,0.145532504,0.486354619,0.478293747,0.200529069,0.201469094,Harmonium,0,3
79.50721154,0.359647632,1450.746249,-147.6453552,201.1871033,-49.83543396,21.50710678,-3.518793344,15.59251499,3.031736135,-28.56157303,-3.097987652,-12.60799885,-2.603802681,-7.794886112,-0.463190496,12.04155827,-0.629626036,21.04793549,11.67557907,2.468283415,4.7261796,-15.11381531,0.406416923,0.812663555,0.284054488,0.165513992,0.116959929,0.117227152,0.061693389,0.109910041,0.262376696,0.129025593,0.07877519,0.119804367,Harmonium,0,3
78.30255682,0.359707505,1449.786579,-147.6946716,201.2268829,-49.80965424,21.51627922,-3.488205194,15.48051643,3.175881386,-28.60904312,-3.220809221,-12.57520103,-2.496685505,-7.834100723,-0.797666728,12.22327805,-0.524360597,20.83249664,11.71273232,2.361371517,4.730222702,-15.12250996,0.408266753,0.813818991,0.284408689,0.166777402,0.117579848,0.118474409,0.063270792,0.110915504,0.262396216,0.129340976,0.079158038,0.120432161,Harmonium,0,3
224.6942935,0.371762484,1535.55492,-124.0193558,194.9343567,-42.53061676,27.00949478,-12.83345318,15.2376194,0.629325926,-34.78848648,-2.227778435,-10.8911972,2.80828166,-1.418873549,4.511617661,16.41653252,0.509554148,13.41402149,-6.657977104,-9.332900047,7.078592777,-6.420912266,0.115764938,0.135116532,0.14116244,0.42155984,0.594811022,0.189915597,0.121734738,0.067116126,0.108924776,0.052561276,0.108039312,0.228342235,Harmonium,0,3
64.59960938,0.435499191,1444.818437,-114.6258469,196.4045715,-57.67902756,25.4061718,-9.926994324,5.502806187,10.29278946,-22.91983223,-7.698591709,-12.11997128,2.14138484,-11.80862522,-14.97454548,1.362191796,-11.7061758,-0.165426597,-0.641622305,1.629068851,13.60826492,11.12509632,0.06882979,0.046502486,0.059774045,0.150376409,0.218000993,0.122705877,0.061748505,0.114491701,0.42917344,0.604818583,0.302120358,0.165220365,Harmonium,0,3
77.13386194,0.359660447,1449.454499,-147.6137543,201.2100372,-49.79570007,21.32005692,-3.433357716,15.55736446,3.221891165,-28.5949192,-3.060137987,-12.58376026,-2.747554779,-7.697347641,-0.753669381,12.08874512,-0.4821091,20.85152435,11.81183052,2.479587317,4.757512569,-15.14568901,0.407435715,0.812404156,0.284083664,0.166689485,0.117460683,0.117669642,0.06215173,0.110046417,0.263285637,0.129500523,0.079013824,0.120085828,Harmonium,0,3
129.1992188,0.381245255,1404.065214,-133.6213837,205.1961823,-50.98691559,22.49377441,-2.693346024,13.50431347,3.475059509,-27.73723984,-4.907539845,-14.51853848,-2.46470356,-5.436500072,-4.387346745,6.819258213,-0.893869638,15.70312786,11.01178837,8.574802399,8.742647171,-7.366332531,0.620403171,0.672903299,0.178936467,0.07880988,0.086276405,0.100626573,0.064842857,0.11559964,0.212884903,0.160052255,0.105686009,0.231701165,Harmonium,0,3
258.3984375,0.452307671,1418.603856,-152.4615936,173.4992676,-47.85044479,34.1321373,-11.71830273,-1.813729763,10.90376568,-21.89340019,-7.250118732,-12.11846161,-2.738619566,-13.40267467,-16.10377884,0.728676677,-14.47969532,-3.926769495,1.39291513,1.77904892,14.66011143,14.21722794,0.05705246,0.03285946,0.051783413,0.143620104,0.215195641,0.114824682,0.055036556,0.109897994,0.422937274,0.601151288,0.294446766,0.153500006,Harmonium,0,3
172.265625,0.421298712,1371.697399,-139.6678925,197.044632,-53.19512177,9.933473587,-3.754678726,5.697000504,1.308119059,-22.77231407,-9.365287781,-12.40583515,1.277570367,-10.0286808,-10.99023438,-0.037612267,-9.434204102,5.228759289,1.413915157,5.877034187,18.61807632,9.447003365,0.188367814,0.144319355,0.073774688,0.119409777,0.062261175,0.044044256,0.054592885,0.127108827,0.450126141,0.457283914,0.277397901,0.321486562,Harmonium,0,3
126.0480183,0.371920854,1531.600064,-126.1889954,197.4397583,-36.00941849,29.97506905,-16.69777679,10.41469574,-0.687886953,-33.97724915,1.872287869,-6.500482559,3.265036821,-4.001930714,0.438352376,13.1916647,-2.294715881,11.97500801,-5.39494276,-8.103532791,7.350914955,-6.391764641,0.107896402,0.117358021,0.128670782,0.394719064,0.590780318,0.198976606,0.114834115,0.068691403,0.138579413,0.059936274,0.096906789,0.213903099,Harmonium,0,3
129.1992188,0.38294366,1487.948305,-129.8317261,200.7164917,-55.53443146,18.95820999,-8.098309517,9.102527618,-1.485971212,-31.61175728,-6.848196507,-13.17497349,1.207085848,-6.315099239,-7.649174213,2.006511688,-5.681650162,13.02044868,5.396084309,5.844060421,10.57909203,-6.147890568,0.619857848,0.644828558,0.156232446,0.053827271,0.090505727,0.129673466,0.071364723,0.107980445,0.214671955,0.173826009,0.145640373,0.231282353,Harmonium,0,3
97.50884434,0.441451132,1326.022473,-125.663887,201.2018585,-47.92809677,27.72122383,-6.824635029,6.928295135,10.46740437,-22.73835754,-10.0153141,-12.06887245,2.165686607,-13.76319504,-11.96491814,6.560978889,-11.35204697,0.662752748,0.550463021,-0.242215782,14.77688503,14.80421066,0.034070425,0.042367749,0.026123963,0.061157212,0.064852841,0.047075707,0.03899537,0.174295366,0.67594707,0.701604068,0.254119337,0.041979976,Harmonium,0,3
68.90625,0.417628288,1521.283149,-122.6384201,200.0441437,-53.95684814,28.56146049,-9.236729622,9.371450424,1.249600649,-32.67511749,-2.226439953,-11.85938644,-2.63965559,-7.153584003,-7.321473122,4.155775547,-3.919288874,16.94142914,13.34554291,7.589375973,5.930072308,-10.73279381,0.63271606,0.625369966,0.196769506,0.148340523,0.107113831,0.088744223,0.043439813,0.095281973,0.117354728,0.042570356,0.055362441,0.206806064,Harmonium,0,3
78.30255682,0.456579,1419.266196,-157.7142029,166.7012482,-49.8809433,31.97240829,-9.5216856,-0.78933984,8.893260956,-25.04499435,-11.35889912,-14.57395458,-3.194028854,-13.25803947,-17.11104584,-0.25309819,-14.41997242,-4.382929325,1.490167975,3.268429756,18.13977623,18.75058937,0.056932677,0.03291079,0.051677126,0.142656073,0.214185759,0.114127092,0.054976676,0.109537221,0.423031002,0.601860642,0.294294685,0.153923035,Harmonium,0,3
95.703125,0.418326139,1319.675151,-141.6858978,201.4874268,-42.48599625,16.84302521,-2.61601162,6.401669025,5.152431488,-19.24891281,-5.624471188,-10.79234695,-0.349308908,-10.31234932,-9.717914581,2.936692476,-6.528305531,8.208304405,4.003521442,5.597772598,18.28009224,9.025598526,0.171513766,0.147847995,0.077199414,0.107221581,0.061436452,0.061104778,0.059820145,0.123439975,0.450508982,0.442765743,0.263728946,0.31972006,Harmonium,0,3
79.50721154,0.377714247,1415.453721,-117.1797638,211.0913391,-61.07101059,40.4243927,-18.33382416,-0.705512941,13.87890816,-22.62830734,0.642275095,-9.28269577,3.653234005,-6.132788181,-16.09467506,1.990455866,-9.883771896,-3.06452632,-2.498528481,-4.155647278,1.725546241,0.208946899,0.421711236,0.452226132,0.220659226,0.355906188,0.517602384,0.307116061,0.0972398,0.228879035,0.310088634,0.0818168,0.132766217,0.367469281,Harmonium,0,3
95.703125,0.439779401,1353.873275,-126.0015717,201.2962952,-54.0626297,25.37542725,-5.884328365,8.967040062,10.52961445,-22.30267334,-10.02146912,-12.72055054,2.912408352,-13.07298946,-11.18350601,5.995283127,-11.80834484,-0.163426459,-1.128437281,-0.354212224,14.12134075,15.35913467,0.035669789,0.04133581,0.025633885,0.059931099,0.062645428,0.044157576,0.038786687,0.173358783,0.672795534,0.69933939,0.2556521,0.043620259,Harmonium,0,3
112.3471467,0.419529796,1531.070014,-125.67939,196.9816895,-59.47652435,26.09966278,-5.171504498,14.94782925,4.28885603,-31.08964157,-3.286770582,-15.52703094,-4.523872375,-3.077611923,0.198194936,10.02267647,-0.221531466,18.5692215,13.28367519,6.449093342,4.796450138,-11.6926136,0.66290319,0.608044386,0.187546656,0.164610013,0.107578658,0.080752611,0.055381712,0.115445249,0.142508835,0.06344457,0.06594146,0.230924278,Harmonium,0,3
79.50721154,0.372062594,1441.439354,-117.4179153,208.5958252,-63.6031456,38.40120316,-19.52753258,-0.220188215,12.85023594,-23.33980751,1.827119946,-7.277208805,5.03090477,-7.502676964,-17.69626045,0.590570748,-11.67002583,-4.868909359,-5.236244202,-4.50501442,3.212462664,0.501528263,0.430417389,0.45334363,0.229987845,0.358363271,0.522277236,0.319483042,0.100513257,0.219041333,0.272565573,0.074686706,0.134482205,0.373366833,Harmonium,0,3
56.17357337,0.367936432,1370.853184,-139.6344452,200.9545593,-55.32785034,17.17323112,-5.181223392,9.49800396,8.701690674,-21.75128174,-6.258058071,-11.49711895,1.675357103,-9.023947716,-12.44277477,2.547287941,-9.293717384,-0.003876557,-0.00591499,1.149374962,10.48329544,7.160778046,0.209977612,0.222342461,0.106648885,0.161003709,0.30069837,0.203431711,0.068911761,0.134524867,0.451837957,0.458912879,0.200449735,0.209287375,Harmonium,0,3
92.28515625,0.380872935,1342.864254,-130.9897766,201.055191,-52.1208992,13.42204475,-9.808076859,7.026159286,11.28577614,-21.48760796,-6.472124577,-10.12286091,-0.04352602,-9.766348839,-16.60987282,-0.02524982,-8.053541183,-3.671658754,-2.866889238,-3.460762739,6.631599903,9.167131424,0.113332875,0.235491723,0.170427218,0.214131013,0.235974059,0.247896731,0.371886939,0.244232684,0.303330302,0.340529799,0.24604851,0.149466619,Harmonium,0,3
82.03125,0.418265045,1320.267347,-141.510376,201.355423,-42.53960419,16.87360382,-2.595549583,6.375641823,5.167937279,-19.16453362,-5.562811852,-10.78292561,-0.431880981,-10.2760973,-9.582157135,2.862445831,-6.525195599,8.278195381,3.971410036,5.658462048,18.26032448,9.003099442,0.171721607,0.148384139,0.077668786,0.10734082,0.061750036,0.061958171,0.060536064,0.123704724,0.450511932,0.442521781,0.263854206,0.319828272,Harmonium,0,3
80.74951172,0.418257266,1319.036964,-141.6721497,201.3680573,-42.46305466,16.75273323,-2.586180687,6.315334797,5.208656311,-19.22002029,-5.685116768,-10.76350784,-0.503840089,-10.17422771,-9.597088814,2.716611624,-6.393521309,8.133136749,3.778833628,5.779610634,18.31972885,9.080358505,0.173122779,0.148570821,0.07818006,0.106959864,0.06162443,0.0607097,0.059965249,0.121762142,0.44898361,0.444923371,0.264977932,0.320183545,Harmonium,0,3
198.7680288,0.435035855,1455.137831,-118.4448471,194.5872345,-53.59693527,28.34072495,-13.39546108,2.041564703,9.245663643,-23.23920441,-5.67722559,-9.728920937,2.316516638,-14.48936367,-18.8299675,-1.344232082,-12.80835056,0.889420331,-1.183119416,-0.381945282,12.89811134,10.19166946,0.06724333,0.044685755,0.058272175,0.145190284,0.218246982,0.126189858,0.06179459,0.115721755,0.432629198,0.608457685,0.300780326,0.158664063,Harmonium,0,3
224.6942935,0.365880996,1561.67931,-148.2053223,184.1529541,-32.46851349,27.48361015,-13.88036156,13.01159668,0.221810237,-35.97035599,-2.53938961,-8.273028374,2.080319881,-1.387639165,4.757275105,17.36394119,1.441871643,13.76189041,-3.882263899,-10.02442837,5.882720947,-6.074260235,0.100871705,0.112336785,0.124950185,0.393834114,0.580668867,0.180241734,0.122885793,0.056570344,0.084963955,0.038048476,0.099024057,0.223351851,Harmonium,0,3
64.59960938,0.370258629,1438.757955,-115.7331696,210.0206604,-68.26654053,37.00324249,-16.31766891,6.481739998,15.58808041,-24.01499939,-2.076962233,-12.52928352,4.083408356,-5.786906242,-13.84335232,4.753414154,-8.73509407,-3.439546347,-5.239689827,-5.529245377,0.279928207,-1.403367519,0.4359954,0.456015587,0.230215207,0.359555274,0.523251832,0.325564414,0.101999834,0.212312877,0.257261783,0.074024506,0.131852686,0.379604548,Harmonium,0,3
129.1992188,0.381732553,1464.994166,-130.7780457,202.5823517,-56.52386856,17.91589737,-0.367299199,15.61092091,2.29716897,-29.98344421,-7.857332706,-14.02382469,0.131237343,-4.03501606,-3.757672071,6.44237709,-1.513620257,13.15215015,7.611191273,7.1031394,8.73862648,-4.896178246,0.622137368,0.694865584,0.199643701,0.096084863,0.069568053,0.097067371,0.075060852,0.127494574,0.210202992,0.175571576,0.11487139,0.209125742,Harmonium,0,3
79.50721154,0.446092486,1396.788543,-123.5491791,198.7054901,-54.49889755,19.39653015,-16.68632317,1.80257833,8.248304367,-24.66120529,-10.10868359,-11.21514034,1.289010525,-18.16090965,-16.9922142,2.062996626,-13.89900494,0.384297311,-1.270702481,-1.158109784,14.92758274,14.40960407,0.033171099,0.039804529,0.023725264,0.054436274,0.061663609,0.047322795,0.040120028,0.175798833,0.678356528,0.694793582,0.248700738,0.042553544,Harmonium,0,3
184.5703125,0.462958843,1412.657564,-122.4096756,198.5667419,-48.23297882,25.52064705,-8.402384758,3.560461998,2.24236536,-27.80496788,-6.4641366,-10.66694164,-1.066779137,-9.586657524,-10.21531582,0.834691823,-3.995752573,9.899161339,0.516118944,7.719750404,17.04922485,2.359666109,0.205796525,0.055891905,0.085354254,0.260216415,0.092214592,0.026654938,0.033597816,0.066446684,0.202982292,0.251867622,0.274392396,0.470774859,Harmonium,0,3
97.50884434,0.418284535,1319.129819,-141.7034302,201.4944153,-42.67060852,16.97266388,-2.460099459,6.109280109,5.317064285,-19.2047596,-5.67957592,-10.75047874,-0.536059618,-10.18630409,-9.686423302,2.914633512,-6.399457455,8.261850357,4.01887846,5.449730396,18.34821129,9.057042122,0.171636403,0.148778096,0.077870458,0.107367672,0.061726883,0.061606608,0.060352489,0.123914003,0.450987488,0.442978442,0.26415664,0.320104092,Harmonium,0,3
215.3320313,0.373616397,1541.232364,-124.7064285,196.630661,-37.14075089,29.07232666,-17.04684448,9.880639076,-1.504969716,-34.24261093,1.813078046,-6.115715981,4.430064201,-3.371366739,-0.013393564,11.83785248,-3.226550102,11.63953304,-6.497441769,-8.463014603,7.925526619,-6.54356432,0.109438017,0.111093141,0.127054334,0.396686286,0.589425445,0.203818068,0.120243378,0.069353305,0.135870621,0.058340605,0.097143248,0.206863061,Harmonium,0,3
117.4538352,0.401238084,1564.465919,-122.3731461,197.8221283,-62.17518234,21.06840134,-11.57310009,11.82588577,1.324321508,-34.82008743,-3.862862587,-11.46576881,2.55816412,-4.101808071,-8.724267006,5.465951443,-1.335291743,17.26478386,9.060668945,0.854670584,4.331092834,-10.61482525,0.468573809,0.935171723,0.255250901,0.062509604,0.067641847,0.119862132,0.055969253,0.083233885,0.239215955,0.072066113,0.043368626,0.089382887,Harmonium,0,3
77.13386194,0.363308936,1521.854703,-143.3414459,197.8368683,-57.3330574,15.78578758,-10.9233551,9.246331215,-2.568153381,-33.31322479,-5.152550697,-10.69287777,0.591886878,-10.27088165,-5.605349064,7.024685383,-5.072053909,19.16256142,9.047533035,0.883984327,4.896947384,-15.1033287,0.422317326,0.813214839,0.28115496,0.14888072,0.124492295,0.158681765,0.075840682,0.098690517,0.2607961,0.146810874,0.101252824,0.116854794,Harmonium,0,3
